"numero_empenho","ano_empenho","data_empenho","tipo_licitacao","numero_processo","codigo_orgao","descricao_orgao","codigo_unidade","descricao_unidade","codigo_funcao","descricao_funcao","codigo_subfuncao","descricao_subfuncao","codigo_programa","descricao_programa","codigo_projeto","descricao_projeto","codigo_recurso","descricao_recurso","favorecido","cnpjcpf_favorecido","descricao_item","quantidade_item","valor_unitario_item","valor_total_itens","valor_empenho","valor_liquidado","valor_pago"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","CAFÉ","12000.00","4.88","58560.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","CAFÉ","12000.00","4.88","58560.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","RAPADURA","12000.00","3.00","36000.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","RAPADURA","12000.00","3.00","36000.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","RAPADURA","12000.00","3.00","36000.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","RAPADURA","12000.00","3.00","36000.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","RAPADURA","12000.00","3.00","36000.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","RAPADURA","12000.00","3.00","36000.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","RAPADURA","12000.00","3.00","36000.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","RAPADURA","12000.00","3.00","36000.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","RAPADURA","12000.00","3.00","36000.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","RAPADURA","12000.00","3.00","36000.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","RAPADURA","12000.00","3.00","36000.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","RAPADURA","12000.00","3.00","36000.00","909600.00","821672.00","685232.00"
"3334",2020,"2020-06-16","DISPENSA DE LICITAÇÃO Numero Licitação : 010331","010331/2020-11",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",13120001,"TRANSFERÊNCIA DE CONVÊNIOS - ASSISTÊNCIA SOCIAL - COVID-19","MARCELO TAVARES AFONSO FONSECA EIRELI","16693177000150","RAPADURA","12000.00","3.00","36000.00","909600.00","821672.00","685232.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","BARBEADOR","1500.00","1.50","2250.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","BARBEADOR","1500.00","1.50","2250.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","BARBEADOR","1500.00","1.50","2250.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","DESODORANTE","2000.00","6.50","13000.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","DESODORANTE","2000.00","6.50","13000.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","DESODORANTE","2000.00","6.50","13000.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","ESCOVA DENTAL","600.00","3.10","1860.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","ESCOVA DENTAL","600.00","3.10","1860.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","ESCOVA DENTAL","600.00","3.10","1860.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","PAPEL HIGIÊNICO","80.00","90.00","7200.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","PAPEL HIGIÊNICO","80.00","90.00","7200.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","PAPEL HIGIÊNICO","80.00","90.00","7200.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","PAPEL TOALHA","118.00","14.00","1652.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","PAPEL TOALHA","118.00","14.00","1652.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","PAPEL TOALHA","118.00","14.00","1652.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","ÁLCOOL","13.00","92.00","1196.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","ÁLCOOL","13.00","92.00","1196.00","27158.00","27158.00","27158.00"
"2919",2020,"2020-05-12","DISPENSA DE LICITAÇÃO Numero Licitação : 008143","008143/2020-23",18,"SECRETARIA MUNIC. DO TRABALHO E ASSISTENCIA SOCIAL",49,"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FUMAS",8,"ASSISTÊNCIA SOCIAL",244,"ASSISTÊNCIA COMUNITÁRIA",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1053,"SEMTAS - NATAL NO COMBATE AO NOVO CORONA",15200005,"OUTRAS TRANSF CONVENIO/ESTADO - COVID-19","JOAQUIM F. NETO EIRELI","40783060000142","ÁLCOOL","13.00","92.00","1196.00","27158.00","27158.00","27158.00"
"3751",2020,"2020-07-15","DISPENSA DE LICITAÇÃO","008767/2020-41",20,"SECRETARIA MUNICIPAL DE SAUDE",49,"FUNDO MUNICIPAL DE SAUDE",10,"SAUDE",122,"ADMINISTRAÇÃO GERAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1051,"SMS - NATAL NO COMBATE AO NOVO CORONAVIR",12140001,"CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE - COVID","E R COMÉRCIO VAREJISTA SERVIÇOS LTDA.L","03633939000181","MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS","1.00","10490.00","10490.00","10490.00","10490.00","10490.00"
"3751",2020,"2020-07-15","DISPENSA DE LICITAÇÃO","008767/2020-41",20,"SECRETARIA MUNICIPAL DE SAUDE",49,"FUNDO MUNICIPAL DE SAUDE",10,"SAUDE",122,"ADMINISTRAÇÃO GERAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1051,"SMS - NATAL NO COMBATE AO NOVO CORONAVIR",12140001,"CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE - COVID","E R COMÉRCIO VAREJISTA SERVIÇOS LTDA.L","03633939000181","MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS","1.00","10490.00","10490.00","10490.00","10490.00","10490.00"
"3751",2020,"2020-07-15","DISPENSA DE LICITAÇÃO","008767/2020-41",20,"SECRETARIA MUNICIPAL DE SAUDE",49,"FUNDO MUNICIPAL DE SAUDE",10,"SAUDE",122,"ADMINISTRAÇÃO GERAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1051,"SMS - NATAL NO COMBATE AO NOVO CORONAVIR",12140001,"CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE - COVID","E R COMÉRCIO VAREJISTA SERVIÇOS LTDA.L","03633939000181","MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS","1.00","10490.00","10490.00","10490.00","10490.00","10490.00"
"3011",2020,"2020-05-19","DISPENSA DE LICITAÇÃO","8110/2020-83",20,"SECRETARIA MUNICIPAL DE SAUDE",49,"FUNDO MUNICIPAL DE SAUDE",10,"SAUDE",122,"ADMINISTRAÇÃO GERAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1051,"SMS - NATAL NO COMBATE AO NOVO CORONAVIR",12140001,"CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE - COVID","NÚCLEO INFORMÁTICA COMÉRCIO E SERVIÇOS L","12340758000239","OUTROS SERVIÇOS DE PESSOA JURIDICA","1.00","11355.00","11355.00","11355.00","11355.00","11355.00"
"3011",2020,"2020-05-19","DISPENSA DE LICITAÇÃO","8110/2020-83",20,"SECRETARIA MUNICIPAL DE SAUDE",49,"FUNDO MUNICIPAL DE SAUDE",10,"SAUDE",122,"ADMINISTRAÇÃO GERAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1051,"SMS - NATAL NO COMBATE AO NOVO CORONAVIR",12140001,"CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE - COVID","NÚCLEO INFORMÁTICA COMÉRCIO E SERVIÇOS L","12340758000239","OUTROS SERVIÇOS DE PESSOA JURIDICA","1.00","11355.00","11355.00","11355.00","11355.00","11355.00"
"3011",2020,"2020-05-19","DISPENSA DE LICITAÇÃO","8110/2020-83",20,"SECRETARIA MUNICIPAL DE SAUDE",49,"FUNDO MUNICIPAL DE SAUDE",10,"SAUDE",122,"ADMINISTRAÇÃO GERAL",1,"ATIVIDADES DE APOIO ADMINISTRATIVO",1051,"SMS - NATAL NO COMBATE AO NOVO CORONAVIR",12140001,"CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE - COVID","NÚCLEO INFORMÁTICA COMÉRCIO E SERVIÇOS L","12340758000239","OUTROS SERVIÇOS DE PESSOA JURIDICA","1.00","11355.00","11355.00","11355.00","11355.00","11355.00"
